,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
6121273,538,CASH_OUT,37436.78,C434098204,37436.78,0.0,C671296081,0.0,37436.78,1
5631257,395,PAYMENT,24844.21,C434002420,8242.0,0.0,M666787674,0.0,0.0,0
5563753,389,TRANSFER,173668.46,C328431178,173668.46,0.0,C1972142839,0.0,0.0,1
4803977,346,CASH_IN,589340.73,C1567031203,647.0,589987.73,C828933175,0.0,0.0,0
5499307,380,CASH_IN,106491.76,C1983724957,2155.0,108646.76,C2018281575,431215.33,324723.57,0
6272915,622,CASH_OUT,165547.54,C1559989964,165547.54,0.0,C184933792,0.0,165547.54,1
1030530,71,CASH_OUT,322113.91,C1982559118,322113.91,0.0,C1018969803,0.0,322113.91,1
3315966,252,CASH_IN,187979.67,C176525001,16091176.93,16279156.6,C710269706,226980.16,39000.49,0
1029194,48,PAYMENT,6092.17,C2065611608,104938.0,98845.83,M1569022923,0.0,0.0,0
4972553,352,CASH_OUT,2111475.81,C433434027,2111475.81,0.0,C916183053,0.0,2111475.81,1
4249281,306,PAYMENT,3684.31,C1920277281,0.0,0.0,M1937688833,0.0,0.0,0
5340708,374,CASH_IN,412870.06,C1842259943,273785.46,686655.52,C1915163610,9986918.99,9574048.93,0
1059531,102,CASH_OUT,1076739.91,C1825306443,1076739.91,0.0,C1739925176,2186542.64,3263282.55,1
6166876,551,PAYMENT,2354.17,C1817659776,12075.0,9720.83,M9629764,0.0,0.0,0
5563734,388,CASH_OUT,2641674.43,C1787722017,2641674.43,0.0,C837578141,0.0,2641674.43,1
2034699,180,CASH_IN,50232.51,C1551166179,11019.0,61251.51,C1715900531,48576.6,0.0,0
5281825,372,CASH_OUT,91585.07,C1505904831,52923.0,0.0,C1776862512,1026304.15,1117889.22,0
3797557,281,CASH_OUT,68366.4,C1556562383,0.0,0.0,C307718898,173621.43,241987.82,0
1911063,166,CASH_OUT,286211.57,C1633478031,0.0,0.0,C1613094218,2003352.95,2289564.52,0
5007561,353,PAYMENT,8459.19,C1546337077,0.0,0.0,M749648301,0.0,0.0,0
4541723,326,TRANSFER,829645.3,C80183609,829645.3,0.0,C618118021,0.0,0.0,1
6078200,518,TRANSFER,22048.19,C1780908136,22048.19,0.0,C70941868,0.0,0.0,1
574713,25,TRANSFER,217231.0,C1527375688,217231.0,0.0,C658289217,0.0,0.0,1
6073254,514,TRANSFER,10000000.0,C642807002,15912204.0,5912204.0,C177097272,0.0,0.0,1
2567510,206,CASH_OUT,523893.69,C1961192948,0.0,0.0,C240418213,3374158.08,3898051.76,0
4442800,323,CASH_OUT,161308.58,C584793593,28954.0,0.0,C663390237,139108.82,300417.4,0
6225524,590,TRANSFER,1780398.42,C1707291899,3323.0,0.0,C217636627,0.0,1780398.42,0
1486460,142,PAYMENT,4347.01,C19816700,0.0,0.0,M1687737312,0.0,0.0,0
4423447,322,PAYMENT,7560.86,C1015620124,0.0,0.0,M304248178,0.0,0.0,0
1572379,155,CASH_IN,3951.65,C1058682853,10294048.81,10298000.46,C782223608,18286.65,14335.0,0
4747228,333,TRANSFER,186401.05,C447347026,292.0,0.0,C770422379,264607.78,451008.83,0
1030440,65,CASH_OUT,385556.82,C1422380255,385556.82,0.0,C947026739,60032.11,445588.93,1
6117949,531,TRANSFER,3547485.43,C1934752840,3547485.43,0.0,C221266057,0.0,0.0,1
4075541,301,CASH_OUT,130532.18,C1566142084,30106.0,0.0,C237683160,13571666.37,13702198.54,0
2382166,199,TRANSFER,3644234.06,C1362743884,3644234.06,0.0,C1885652629,0.0,0.0,1
3551998,260,CASH_IN,434620.5,C1610280924,40147.0,474767.5,C1062357909,22389414.55,21954794.05,0
5124,5,CASH_OUT,60726.57,C840095827,60726.57,0.0,C803116137,13010502.78,13071229.35,1
1625807,157,CASH_OUT,302453.5,C2106722553,32618.0,0.0,C1984516323,296999.29,599452.8,0
4756778,333,PAYMENT,18242.78,C1279199961,0.0,0.0,M757692291,0.0,0.0,0
5663847,396,CASH_OUT,170280.97,C953344508,413.0,0.0,C155169291,3787142.33,3957423.3,0
3193205,245,TRANSFER,688034.32,C939293281,688034.32,0.0,C1381364691,0.0,0.0,1
4306516,307,CASH_OUT,186837.5,C253782234,22003.0,0.0,C151156498,0.0,186837.5,0
5778841,400,CASH_OUT,405171.45,C1505863219,0.0,0.0,C970483017,5716632.83,6121804.28,0
6281461,645,CASH_OUT,1576874.04,C1029506944,1576874.04,0.0,C1873712086,0.0,1576874.04,1
1007889,46,CASH_OUT,945131.85,C809054944,945131.85,0.0,C264512063,119561.47,1064693.32,1
5987927,411,CASH_OUT,1464008.18,C1187974748,1464008.18,0.0,C1271941656,0.0,1464008.18,1
4367224,310,CASH_IN,45516.2,C413651024,2877309.12,2922825.32,C855670855,1996496.14,1950979.94,0
369058,17,PAYMENT,11973.99,C669483637,51696.0,39722.01,M2080941900,0.0,0.0,0
2075971,182,PAYMENT,35008.72,C1955160634,0.0,0.0,M1170946430,0.0,0.0,0
5563724,387,CASH_OUT,10000000.0,C99029817,10000000.0,0.0,C428927923,0.0,10000000.0,1
1871353,164,CASH_OUT,197288.11,C574784993,12796.91,0.0,C1030410380,1973758.42,2171046.53,0
4370777,310,CASH_OUT,2081051.56,C455106183,2081051.56,0.0,C314805116,3480217.18,5561268.74,1
5216923,370,PAYMENT,6296.2,C1707316705,0.0,0.0,M1521916401,0.0,0.0,0
6268982,618,CASH_OUT,1743864.1,C1063377815,1743864.1,0.0,C674523745,145959.55,1889823.65,1
1059513,100,CASH_OUT,28871.9,C475065631,28871.9,0.0,C1078858029,500205.51,529077.41,1
5362046,375,PAYMENT,625.98,C1271009435,177.0,0.0,M1463833407,0.0,0.0,0
6362363,723,CASH_OUT,1232697.94,C230197841,1232697.94,0.0,C449117351,2532328.06,3765025.99,1
1301429,136,CASH_IN,47343.53,C2041011554,2337.0,49680.53,C1587616934,0.0,0.0,0
3677377,276,PAYMENT,17138.57,C1338371536,31994.0,14855.43,M513973908,0.0,0.0,0
4757583,333,CASH_OUT,1861928.35,C386318315,1861928.35,0.0,C800378513,554516.48,2416444.82,1
4374261,311,CASH_OUT,8589704.49,C495266984,8589704.49,0.0,C597537774,2811300.49,11401004.98,1
3767624,280,CASH_OUT,6929.1,C1682531957,18108.0,11178.9,C247325491,6271467.51,6278396.6,0
2783685,214,PAYMENT,11254.19,C366908359,23152.0,11897.81,M1004001624,0.0,0.0,0
6291114,661,TRANSFER,784478.05,C1710710657,29071.0,0.0,C1312805322,575403.03,1359881.07,0
3960301,294,CASH_OUT,7809301.98,C799015840,7809301.98,0.0,C1036604265,1159648.02,8968950.0,1
6013008,448,PAYMENT,13770.37,C960348158,0.0,0.0,M1401610494,0.0,0.0,0
6312369,686,PAYMENT,13836.95,C1443768972,0.0,0.0,M1486538571,0.0,0.0,0
1583274,155,PAYMENT,763.3,C708740271,0.0,0.0,M1958954180,0.0,0.0,0
1681223,159,CASH_OUT,424057.25,C541902439,27908.0,0.0,C1459462493,78641.82,502699.06,0
6315852,687,PAYMENT,7463.12,C1521277433,0.0,0.0,M383419931,0.0,0.0,0
4613843,329,CASH_OUT,3551022.86,C1267379776,3551022.86,0.0,C355648963,196995.31,3748018.17,1
2801129,223,TRANSFER,334890.91,C1711836423,334890.91,0.0,C1676868220,0.0,0.0,1
3524092,259,CASH_IN,293222.47,C1324146970,19887.0,313109.47,C2068704604,2509302.47,2216080.0,0
2801135,223,TRANSFER,181588.3,C883385681,181588.3,0.0,C57838104,0.0,0.0,1
5857088,402,PAYMENT,30337.16,C1291296238,0.0,0.0,M651150001,0.0,0.0,0
4345522,308,PAYMENT,15196.21,C566305607,14225.0,0.0,M1626131329,0.0,0.0,0
3950855,287,TRANSFER,3456004.39,C355455639,0.0,0.0,C272032524,4465523.85,7921528.24,0
6072295,514,TRANSFER,713404.6,C278286115,713404.6,0.0,C1132642715,0.0,0.0,1
1030719,86,TRANSFER,88649.1,C1043173812,88649.1,0.0,C1425524479,0.0,0.0,1
6055688,498,CASH_OUT,9593838.63,C1463520187,9593838.63,0.0,C1508969508,0.0,9593838.63,1
3140188,236,CASH_OUT,54351.13,C857609764,170827.71,116476.58,C2128466951,552916.81,465431.56,0
2159804,184,PAYMENT,42360.06,C373580256,506.0,0.0,M1879709049,0.0,0.0,0
1558151,154,PAYMENT,14899.19,C1683096715,7751.0,0.0,M1554363161,0.0,0.0,0
1496507,142,CASH_OUT,346374.54,C1493875505,346374.54,0.0,C675229754,0.0,346374.54,1
2898760,228,PAYMENT,4847.1,C2112485070,176731.0,171883.9,M116778335,0.0,0.0,0
6281468,646,TRANSFER,43071.62,C1047530413,43071.62,0.0,C665289555,0.0,0.0,1
6259940,605,TRANSFER,247877.03,C1045305148,247877.03,0.0,C673712025,0.0,0.0,1
6283812,658,TRANSFER,82535.57,C1234776614,82535.57,0.0,C1827585745,0.0,0.0,1
1030312,56,CASH_OUT,1932200.59,C1900295340,1932200.59,0.0,C2032646914,0.0,1932200.59,1
6063833,503,CASH_OUT,251683.05,C1957817562,251683.05,0.0,C1713552362,0.0,251683.05,1
5552562,383,CASH_IN,137071.29,C988090181,23025324.26,23162395.55,C634306575,185600.16,48528.87,0
3657625,275,CASH_OUT,4162555.99,C877487404,4162555.99,0.0,C1753867292,147043.26,4309599.25,1
4622964,329,TRANSFER,104744.88,C2121439958,15316.0,0.0,C183837707,133165.6,237910.47,0
3963161,297,CASH_IN,104648.13,C2131204713,2711578.18,2816226.31,C905576585,2722150.46,2765563.39,0
2446786,203,PAYMENT,2734.55,C499561151,0.0,0.0,M1922306097,0.0,0.0,0
6351060,696,CASH_OUT,803038.11,C2124823897,803038.11,0.0,C1017913693,10502128.9,11305167.01,1
574714,25,CASH_OUT,217231.0,C1847744332,217231.0,0.0,C1181708889,7236671.1,7453902.1,1
2178801,185,CASH_IN,138765.67,C688845706,528550.0,667315.67,C1114893474,1761329.86,1622564.18,0
6189652,570,CASH_OUT,288260.52,C1163561943,0.0,0.0,C651911441,5874089.26,6162349.79,0
1848257,163,CASH_OUT,155501.78,C1540461725,31921.0,0.0,C1312523490,76457.86,231959.64,0
2936064,229,CASH_OUT,85188.85,C57248251,0.0,0.0,C425202130,2665794.9,2750983.75,0
576324,27,TRANSFER,496128.26,C842027258,496128.26,0.0,C136618845,0.0,0.0,1
1511322,148,TRANSFER,677563.22,C380436221,677563.22,0.0,C390478316,0.0,0.0,1
6266284,615,CASH_OUT,75113.49,C209058213,75113.49,0.0,C1798476342,2401380.3,2476493.79,1
1030366,59,CASH_OUT,1011606.26,C754293523,1011606.26,0.0,C1247187194,0.0,1011606.26,1
4388136,313,CASH_OUT,1348095.12,C614361316,1348095.12,0.0,C1077760469,0.0,1348095.12,1
4316108,308,PAYMENT,679.07,C322655706,13496.0,12816.93,M1436812564,0.0,0.0,0
2925154,229,TRANSFER,143332.0,C238846590,143332.0,0.0,C163992807,0.0,0.0,1
2146028,184,CASH_OUT,96286.54,C1921354292,96286.54,0.0,C397888412,0.0,96286.54,1
3196165,249,TRANSFER,271229.8,C681064264,271229.8,0.0,C1608941213,0.0,0.0,1
688154,36,PAYMENT,13358.78,C1835216817,0.0,0.0,M1769377436,0.0,0.0,0
2915234,229,CASH_IN,73200.25,C1681116229,30480.0,103680.25,C321380396,913418.49,840218.24,0
6358040,711,CASH_OUT,986623.96,C444079490,986623.96,0.0,C2102767053,1554653.8,2541277.77,1
5895900,403,TRANSFER,2178303.49,C128992115,2178303.49,0.0,C1283463094,0.0,0.0,1
4202745,305,TRANSFER,2321633.57,C1235032852,2321633.57,0.0,C1296897597,0.0,0.0,1
1099044,130,CASH_IN,37977.15,C1405979952,6041021.25,6078998.39,C227140045,1062773.63,1024796.49,0
2778704,214,TRANSFER,106434.23,C70399641,106434.23,0.0,C490606364,0.0,0.0,1
6281774,650,CASH_OUT,4480592.14,C631132881,4480592.14,0.0,C354729462,3244885.0,7725477.14,1
3249692,251,CASH_IN,96663.65,C1128663867,22222.0,118885.65,C329141645,0.0,0.0,0
999453,45,TRANSFER,7335355.57,C1102672587,7335355.57,0.0,C735323689,0.0,0.0,1
1059235,97,TRANSFER,5624.02,C1921410624,5624.02,0.0,C994730180,0.0,0.0,1
3766299,279,CASH_OUT,697226.2,C853309342,697226.2,0.0,C643624257,4172268.59,4869494.79,1
5842368,402,PAYMENT,26735.15,C1041445483,0.0,0.0,M1349655784,0.0,0.0,0
3739447,278,CASH_OUT,206618.16,C1172326836,29977.0,0.0,C890147419,405518.43,612136.59,0
3242654,250,CASH_IN,177314.63,C1930203392,734723.49,912038.12,C303313535,1543649.41,1366334.78,0
4388742,317,TRANSFER,241337.83,C1999586448,241337.83,0.0,C532302073,0.0,0.0,1
2026664,180,CASH_OUT,73599.14,C1022487618,0.0,0.0,C543444011,297777.83,371376.97,0
2641546,209,PAYMENT,14195.72,C874103644,1713.0,0.0,M568370645,0.0,0.0,0
3692709,277,TRANSFER,342988.79,C1522760202,342988.79,0.0,C509783164,0.0,0.0,1
5996385,424,TRANSFER,2772748.37,C366210516,2772748.37,0.0,C1877132706,0.0,0.0,1
319187,16,CASH_IN,253943.3,C58614500,6066269.58,6320212.88,C846165862,1217431.33,889124.18,0
3933583,285,PAYMENT,5316.36,C1248239598,0.0,0.0,M1687117216,0.0,0.0,0
5153502,357,TRANSFER,2239461.29,C972148639,2239461.29,0.0,C1247043439,0.0,0.0,1
3027738,233,CASH_OUT,48156.69,C1285235130,48156.69,0.0,C160460815,132064.21,180220.9,1
6273166,633,TRANSFER,405400.26,C2129660302,405400.26,0.0,C770221962,0.0,0.0,1
4053308,300,CASH_IN,446125.44,C1409933780,20652.0,466777.44,C507996270,285625.33,0.0,0
151925,12,CASH_OUT,1041647.06,C169939918,1041647.06,0.0,C1673501963,52730.33,1094377.39,1
6265562,614,CASH_OUT,797235.09,C1003377863,797235.09,0.0,C1895426954,79626.98,876862.07,1
4079261,301,CASH_OUT,300859.54,C1589414310,0.0,0.0,C2056694044,4934975.92,5235835.46,0
4529930,326,CASH_OUT,311551.31,C853287551,495.0,0.0,C740113090,0.0,311551.31,0
2604435,208,CASH_IN,311341.95,C1229636187,10813.0,322154.95,C1613094218,3373114.73,3061772.78,0
4012372,299,TRANSFER,677503.25,C1439879444,677503.25,0.0,C1677398142,0.0,0.0,1
4436699,323,PAYMENT,9171.68,C951495270,150154.58,140982.9,M1082179905,0.0,0.0,0
1588064,155,CASH_IN,142670.6,C294782082,10657037.56,10799708.16,C1257898661,752122.65,609452.05,0
6296761,680,CASH_OUT,272716.64,C1588399421,272716.64,0.0,C664179089,1019542.34,1292258.98,1
6290017,661,CASH_OUT,626195.24,C739010400,626195.24,0.0,C41563134,342735.9,968931.14,1
4960646,351,CASH_IN,395251.11,C911020940,103070.0,498321.11,C1582375520,52214.58,0.0,0
1616939,156,CASH_OUT,122238.1,C1725512693,0.0,0.0,C691847386,236703.26,358941.36,0
4592960,328,TRANSFER,344356.43,C347437273,0.0,0.0,C245650733,1020508.43,1364864.86,0
3645369,275,PAYMENT,13091.29,C921935910,35439.0,22347.71,M507843626,0.0,0.0,0
5188036,366,TRANSFER,1846748.79,C1895315229,1846748.79,0.0,C1691229227,0.0,0.0,1
6201835,579,TRANSFER,1540624.7,C2059792501,1540624.7,0.0,C882172287,0.0,0.0,1
2306982,188,PAYMENT,4949.9,C694114894,88982.0,84032.1,M1177292303,0.0,0.0,0
2382158,198,TRANSFER,7197532.27,C470813600,7197532.27,0.0,C931720815,0.0,0.0,1
5188050,367,TRANSFER,48774.46,C479368139,48774.46,0.0,C342463747,0.0,0.0,1
4157261,303,PAYMENT,28115.31,C1938489986,0.0,0.0,M453347995,0.0,0.0,0
1242188,134,CASH_OUT,104234.19,C2077287127,0.0,0.0,C400258783,327259.67,431493.86,0
6008682,437,TRANSFER,101392.92,C1484407499,101392.92,0.0,C86900925,0.0,0.0,1
6166263,551,CASH_OUT,150924.76,C1176144001,150924.76,0.0,C1225971079,0.0,150924.76,1
1533290,154,CASH_OUT,1581441.8,C1521962059,1581441.8,0.0,C1036969884,3429635.45,5011077.25,1
2801324,225,PAYMENT,50106.18,C1955114311,19395.0,0.0,M1108286242,0.0,0.0,0
1636920,157,CASH_OUT,35607.84,C126471626,0.0,0.0,C783193223,1161247.92,1196855.76,0
5665420,396,CASH_OUT,50303.95,C1612351238,0.0,0.0,C1428853795,8132548.31,8182852.26,0
6286402,661,PAYMENT,12988.56,C830499227,0.0,0.0,M546010030,0.0,0.0,0
458383,19,CASH_OUT,141074.04,C1928986048,0.0,0.0,C1406333164,161529.7,302603.74,0
1502704,143,TRANSFER,171337.99,C239155420,171337.99,0.0,C780047306,0.0,0.0,1
2776664,214,CASH_IN,171042.65,C1416880308,117526.26,288568.91,C63632430,982600.07,811557.42,0
2801103,219,TRANSFER,36371.77,C2064408554,36371.77,0.0,C1562975084,0.0,0.0,1
4219393,305,CASH_IN,88031.71,C1947871669,8502790.76,8590822.46,C1541477416,230896.75,142865.05,0
2382143,196,CASH_OUT,1221900.21,C379155103,1221900.21,0.0,C836948657,0.0,1221900.21,1
246783,14,CASH_OUT,35533.08,C2122892080,455.0,0.0,C900089647,0.0,35533.08,0
1116,1,CASH_OUT,35063.63,C1635772897,35063.63,0.0,C1983025922,31140.0,7550.03,1
1030540,71,CASH_OUT,304085.48,C1476565151,304085.48,0.0,C1637975724,152325.14,456410.63,1
3380089,254,PAYMENT,14586.74,C851161836,202184.0,187597.26,M274001018,0.0,0.0,0
5081319,355,PAYMENT,19725.02,C391667809,16696.87,0.0,M156475750,0.0,0.0,0
1745944,161,CASH_OUT,231760.45,C86864525,37319.0,0.0,C97207574,1544495.62,1776256.08,0
6362375,723,CASH_OUT,457359.64,C477094811,457359.64,0.0,C88386120,160042.8,617402.44,1
6065320,513,TRANSFER,168033.36,C1780909298,168033.36,0.0,C1196822116,0.0,0.0,1
5412149,378,PAYMENT,9736.76,C602052976,0.0,0.0,M105750201,0.0,0.0,0
3960307,294,CASH_OUT,70173.64,C814413517,70173.64,0.0,C1964653709,75612.15,145785.79,1
1070150,126,TRANSFER,938288.58,C164359824,938288.58,0.0,C1021865689,0.0,0.0,1
4470297,324,CASH_OUT,237920.81,C755005256,24963.0,0.0,C1707590218,0.0,237920.81,0
4167557,304,TRANSFER,10000000.0,C296217925,195.0,0.0,C1442289110,0.0,33951641.22,0
6118838,537,CASH_OUT,127447.68,C987837660,127447.68,0.0,C2119771429,1274456.97,1401904.65,1
5397257,377,CASH_OUT,193902.78,C610919817,0.0,0.0,C560724826,220215.96,414118.74,0
2800936,217,CASH_OUT,1052668.73,C1919638900,1052668.73,0.0,C493424930,789618.33,1842287.06,1
1627317,157,PAYMENT,25441.85,C1047138287,5273.0,0.0,M1713736971,0.0,0.0,0
3192127,241,TRANSFER,989966.55,C351713185,989966.55,0.0,C775439776,0.0,0.0,1
2819717,226,CASH_IN,217660.82,C542956657,3086161.33,3303822.15,C538662701,1057195.4,839534.58,0
4862866,348,PAYMENT,16146.74,C692774955,3494.0,0.0,M102858586,0.0,0.0,0
3394271,255,PAYMENT,868.84,C885757186,0.0,0.0,M1824118928,0.0,0.0,0
1490035,142,PAYMENT,7861.19,C237908403,0.0,0.0,M1592321785,0.0,0.0,0
1767160,162,CASH_OUT,102678.42,C1151686919,0.0,0.0,C2142688708,153775.0,0.0,0
4785644,341,TRANSFER,127528.92,C435054778,127528.92,0.0,C1175951060,0.0,0.0,1
1223744,133,CASH_IN,127324.64,C447210449,6490395.34,6617719.98,C1899542723,243234.41,115909.77,0
3844874,282,CASH_OUT,1564952.45,C1236734783,1564952.45,0.0,C2102471265,0.0,1564952.45,1
1511391,152,CASH_OUT,389275.23,C964050738,389275.23,0.0,C997146902,0.0,389275.23,1
3790076,280,TRANSFER,1226713.81,C947367208,0.0,0.0,C1980603553,1416104.06,2642817.87,0
368777,17,CASH_IN,119857.42,C1535842658,12876.0,132733.42,C2015217955,339391.36,219533.93,0
3678371,276,PAYMENT,6867.38,C795460891,407.0,0.0,M661967987,0.0,0.0,0
3292354,252,CASH_OUT,147720.88,C1494174760,114874.0,0.0,C1604243228,66879.78,214600.67,0
952651,44,CASH_OUT,48199.66,C970881271,0.0,0.0,C1227790476,1372124.11,1420323.76,0
2881996,228,TRANSFER,355151.57,C1895390666,355151.57,0.0,C406885847,0.0,0.0,1
5521575,380,CASH_OUT,799797.88,C708298285,799797.88,0.0,C130302378,4381942.46,5181740.34,1
5058618,354,PAYMENT,9627.86,C1739035231,0.0,0.0,M165084389,0.0,0.0,0
3611017,272,TRANSFER,5141769.94,C41354044,5141769.94,0.0,C1312570862,0.0,0.0,1
3605931,264,PAYMENT,6772.7,C519676549,0.0,0.0,M1303974791,0.0,0.0,0
6057730,500,CASH_OUT,930970.44,C1061051753,930970.44,0.0,C1461294954,0.0,930970.44,1
2772522,213,TRANSFER,275155.99,C1383232926,0.0,0.0,C173783422,751849.82,1027005.81,0
4950241,351,PAYMENT,24403.0,C812579118,147887.76,123484.76,M1776796757,0.0,0.0,0
5987865,409,TRANSFER,9033760.73,C798979222,9033760.73,0.0,C1708698454,0.0,0.0,1
1059494,98,TRANSFER,427405.08,C1353657671,427405.08,0.0,C956901713,0.0,0.0,1
4426952,322,TRANSFER,135845.3,C84275859,135845.3,0.0,C2031100289,0.0,0.0,1
302374,15,PAYMENT,383.49,C1457590507,9472.0,9088.51,M577814903,0.0,0.0,0
6062115,502,CASH_OUT,4758180.79,C1958197086,4758180.79,0.0,C350442116,0.0,4758180.79,1
2599897,208,TRANSFER,1128579.71,C1962368245,1128579.71,0.0,C715458318,0.0,0.0,1
5186528,361,CASH_OUT,54892.98,C1978786060,54892.98,0.0,C1444685915,0.0,54892.98,1
6259917,602,CASH_OUT,232185.56,C537992221,232185.56,0.0,C363703027,6053983.22,6286168.78,1
5272786,372,CASH_OUT,256396.08,C1474879235,6903.0,0.0,C1958729736,736002.69,992398.77,0
5703865,398,CASH_IN,23437.21,C69832186,3917198.91,3940636.12,C498793179,947650.87,924213.66,0
6228964,592,TRANSFER,458361.83,C2050469537,458361.83,0.0,C2018291358,0.0,0.0,1
3845951,282,PAYMENT,12096.14,C1512843416,23176.0,11079.86,M455897376,0.0,0.0,0
3749889,279,PAYMENT,1801.5,C838886457,0.0,0.0,M1262884480,0.0,0.0,0
6202686,583,TRANSFER,1764389.11,C108276530,1764389.11,0.0,C28074896,0.0,0.0,1
6074060,515,CASH_OUT,290211.26,C1644604977,290211.26,0.0,C2119322419,168800.49,459011.75,1
2335068,188,CASH_IN,186890.14,C1641557707,193278.0,380168.14,C2068778958,550559.35,488176.27,0
355919,17,PAYMENT,5848.77,C1222731916,0.0,0.0,M1123348150,0.0,0.0,0
3017346,232,TRANSFER,950127.64,C1919546776,0.0,0.0,C563885631,1475738.4,2425866.04,0
524022,20,CASH_IN,140446.57,C1393641778,5085.0,145531.57,C11108370,3184298.5,3043851.93,0
6292073,664,CASH_OUT,331729.06,C1734852637,331729.06,0.0,C537407577,203752.53,535481.59,1
1988669,179,PAYMENT,10513.19,C546877545,39191.0,28677.81,M209823324,0.0,0.0,0
6231477,592,TRANSFER,1170213.18,C902859339,1170213.18,0.0,C1563520398,0.0,0.0,1
2402752,202,CASH_IN,154094.11,C1554825460,23263650.37,23417744.48,C718108185,192648.23,38554.12,0
3611023,272,TRANSFER,166972.46,C1290569824,166972.46,0.0,C771431962,0.0,0.0,1
5563506,386,CASH_OUT,10000000.0,C634268681,10000000.0,0.0,C879312587,1950323.28,11950323.28,1
2348203,189,CASH_OUT,2216703.82,C684927703,2216703.82,0.0,C1014882378,643300.2,2860004.01,1
576325,27,CASH_OUT,496128.26,C705152518,496128.26,0.0,C741210093,465770.07,961898.33,1
5986973,408,CASH_OUT,503961.93,C868244039,503961.93,0.0,C1704260937,0.0,503961.93,1
6328867,689,TRANSFER,6174385.48,C1025625307,6174385.48,0.0,C1773172922,0.0,0.0,1
4805940,346,PAYMENT,8471.34,C323119217,92274.0,83802.66,M1451080254,0.0,0.0,0
3772431,280,PAYMENT,3887.66,C1633466389,0.0,0.0,M2065223447,0.0,0.0,0
3225797,250,CASH_IN,326767.04,C1638524763,50870.0,377637.04,C756745373,116312.78,0.0,0
1340456,137,PAYMENT,11370.03,C1642757503,6845.0,0.0,M103373985,0.0,0.0,0
6055682,498,CASH_OUT,1028515.56,C1139006593,1028515.56,0.0,C116028327,0.0,1028515.56,1
6026279,469,CASH_OUT,10000000.0,C210168934,10000000.0,0.0,C1856701476,817443.72,10817443.72,1
6250704,596,PAYMENT,11604.67,C895399662,104301.0,92696.33,M1696300568,0.0,0.0,0
6186776,568,CASH_OUT,112988.36,C898478782,112988.36,0.0,C1897016446,70859.52,183847.89,1
6262211,610,CASH_OUT,298754.96,C87645050,298754.96,0.0,C1812719573,1865811.93,2164566.89,1
3595428,262,PAYMENT,13150.19,C1748973872,10999.0,0.0,M1254048163,0.0,0.0,0
4080857,301,PAYMENT,19624.62,C1790558300,0.0,0.0,M77161039,0.0,0.0,0
2550202,206,CASH_OUT,283821.72,C2081849514,5533.0,0.0,C1010648355,1492903.56,1776725.29,0
1208012,133,TRANSFER,925146.77,C1217186625,0.0,0.0,C1139127799,1993950.91,2919097.68,0
4903997,349,CASH_IN,208738.68,C1578399697,1594478.87,1803217.55,C2016492688,2143925.04,1935186.36,0
4388752,317,TRANSFER,1160652.82,C257814888,1160652.82,0.0,C706563298,0.0,0.0,1
6293768,668,TRANSFER,1576531.53,C1382437370,1576531.53,0.0,C1002538556,0.0,0.0,1
6010468,442,TRANSFER,2758096.0,C1294538821,2758096.0,0.0,C651427607,0.0,0.0,1
696650,36,PAYMENT,3279.81,C341433087,248565.48,245285.67,M42386824,0.0,0.0,0
5189682,369,PAYMENT,16226.72,C1115195029,222662.89,206436.16,M1281657342,0.0,0.0,0
6064983,507,CASH_OUT,244153.94,C687559493,244153.94,0.0,C1777553960,462368.7,706522.64,1
2756586,212,CASH_OUT,3996798.71,C1817956756,3996798.71,0.0,C362023079,4511245.41,8508044.12,1
4593283,328,CASH_OUT,292810.89,C1045090941,392.0,0.0,C1253290359,272647.21,565458.09,0
3476201,258,CASH_OUT,98547.39,C1790709749,13725.0,0.0,C38702754,1151665.56,1250212.95,0
1295782,136,CASH_OUT,71534.71,C663506939,16866.0,0.0,C493337860,1108804.75,1180339.46,0
6001563,427,CASH_OUT,426173.04,C1173353466,426173.04,0.0,C114462097,0.0,426173.04,1
6265831,614,CASH_OUT,125464.46,C1597477718,125464.46,0.0,C1070752768,0.0,125464.46,1
4524984,326,CASH_IN,51925.73,C34556430,103982.0,155907.73,C1919044200,2977526.9,2925601.17,0
1510580,145,TRANSFER,9467.62,C384072543,9467.62,0.0,C588343679,0.0,0.0,1
